73.4507,303.662,44.2635,73.647,280.905,49.2945,73.8111,257.941,53.2547,74.1705,235.192,55.5573,74.0612,215.67,56.1935,74.1477,195.185,55.7793,73.8163,174.884,54.1545,73.8721,155.029,51.1059,73.7334,136.893,46.5865,73.5837,118.346,41.078,73.5848,99.6637,34.7935,73.4102,81.9207,27.3099,73.2234,64.9745,18.345,73.1671,48.805,8.82554,73.4039,31.113,8.60152,73.6295,12.4161,17.1855,73.4869,-4.88492,26.6277,73.7805,-5.9524,24.2985,73.8675,-23.5774,30.0436,73.8778,-41.5428,34.5227,73.9015,-59.0428,37.7642
74.1317,278.83,47.1123,74.4975,255.195,49.4067,74.8444,237.294,49.3168,74.9089,216.75,48.4061,75.3656,196.306,46.2233,75.5667,176.823,42.8121,75.7327,158.248,37.5551,76.0333,139.07,31.8208,76.121,121.397,24.6617,76.4954,103.339,16.6331,76.6608,86.5325,7.35282,76.8103,70.4464,6.50383,77.0529,47.6056,16.8404,77.1502,29.5668,23.7506,77.2836,11.8081,29.2382,77.33,-5.40979,33.3256,77.3788,-22.5058,36.2059,77.3173,-39.5021,37.9326,77.3019,-56.4804,38.1374,,,,,,
74.4,281.36,47.4646,74.0588,262.096,50.2274,74.4108,240.221,51.1266,74.7187,219.402,50.7904,74.9792,198.65,49.3468,75.2086,179.815,46.2223,75.5625,158.752,42.0943,75.8899,140.99,36.3677,75.9626,121.368,29.9315,76.0224,103.92,22.0694,76.036,86.1035,13.3821,76.3072,68.2141,4.0614,76.567,51.3165,9.73728,76.71,32.6807,18.1854,76.8921,10.1339,26.9894,77.0447,-7.92425,32.7381,77.0928,-25.3255,36.7866,77.1093,-42.6647,39.6447,77.6753,-58.0862,42.1188,,,,,,
73.1537,292.393,44.9866,73.0933,268.573,47.5143,73.0348,248.274,48.4276,72.9654,227.718,47.5836,72.8899,207.016,45.8826,73.0078,185.571,43.0133,73.101,166.107,38.4501,73.3498,146.111,32.9611,73.5562,127.137,26.1972,73.7217,109.033,18.1681,73.848,91.6702,9.05394,74.1192,74.344,4.5709,74.2121,51.4454,15.2546,74.2928,33.405,22.4104,74.5578,15.2891,28.3674,74.7407,-2.26191,32.9525,74.8535,-18.8907,35.8085,75.0537,-35.9836,37.6712,75.0781,-52.2066,38.3361,,,,,,
73.9059,285.535,46.059,73.817,263.502,49.0448,74.1819,241.473,50.0049,73.8521,223.537,49.201,73.9454,202.319,47.8287,73.8148,182.169,45.1452,73.6813,162.995,41.138,73.3547,143.924,35.8152,73.2149,125.758,29.3711,73.0632,107.745,21.8329,72.7389,89.8892,13.4344,72.5749,73.3292,4.37949,72.6768,54.1147,12.9575,72.746,35.8531,19.5674,72.9028,17.3993,25.1318,73.01,-0.538704,29.3143,73.1652,-18.3995,32.2145,73.3455,-35.5979,33.6579,73.5958,-53.159,34.2717,,,,,,
73.6639,289.647,45.414,74.0815,268.643,47.7386,74.2089,247.269,48.5832,74.3069,225.779,48.1365,74.3818,205.371,45.9677,74.437,185.875,42.7301,74.4656,166.421,38.1649,74.2924,148.526,32.1142,74.4559,129.347,25.1384,74.417,111.613,16.8832,74.5088,93.4706,7.77519,74.6096,76.0792,5.97177,74.4995,51.6472,16.3829,74.291,33.0893,22.8392,74.1934,14.5038,28.2278,74.0698,-3.75247,32.0393,73.9223,-21.7451,34.8398,73.6631,-39.3656,36.3812,73.5453,-57.1082,36.8607,,,,,,
73.6543,285.29,47.1125,74.0597,262.051,50.4748,74.6441,240.142,51.8244,74.9496,220.319,51.7282,75.4101,199.522,50.4405,75.8141,179.812,47.8288,76.3387,159.571,44.2176,76.7863,139.771,39.2772,77.021,122.267,32.893,77.1936,104.319,25.4132,77.6114,85.7097,17.253,77.6821,68.893,7.70372,78.1275,51.8955,5.83642,78.29,29.4228,16.3635,78.7829,11.1929,23.3323,79.2112,-6.49652,28.7709,79.5522,-23.7909,32.9795,79.8664,-40.8985,35.8656,80.0886,-58.0607,37.8345,,,,,,
73.4227,295.189,44.8029,73.3483,269.693,48.3128,73.0433,248.009,50.1083,72.9764,225.216,50.9186,72.4805,205.612,49.5728,72.2195,182.471,47.9393,71.78,161.613,44.5806,71.1866,141.867,39.9177,70.6397,121.849,34.5046,69.7513,103.256,23.5815,68.9607,85.0065,15.5885,68.0503,67.9031,5.61466,67.6967,48.6854,6.61063,67.1483,28.8707,13.6162,66.4839,10.0384,19.083,65.8889,-9.04767,23.2349,65.379,-27.73,26.4635,64.8642,-46.0139,28.0286,64.2434,-64.1209,28.2031,,,,,,
73.4119,290.898,45.7322,73.5879,267.13,48.9586,73.2722,245.71,50.4781,73.1917,223.199,50.8157,72.687,203.78,49.2668,72.4144,182.569,46.9048,72.153,162.524,43.0159,71.7178,142.728,38.0172,71.3037,123.917,31.567,71.0695,106.583,23.6599,70.5287,87.6667,15.8768,70.3417,65.5935,8.63236,70.1034,47.6847,8.79242,70.0042,28.1908,16.6401,69.8093,9.79755,22.8421,69.6577,-8.48998,27.5628,69.6452,-26.5863,31.2114,69.2146,-43.9744,33.4399,68.9675,-61.3342,34.5579,,,,,,
73.4096,291.022,45.2001,73.3424,268.515,48.0103,73.5061,247.069,49.3234,73.6394,226.702,48.2045,73.9604,206.215,46.2398,74.0308,185.74,43.3802,74.2747,166.324,39.1811,74.4677,146.362,33.647,74.6295,128.069,26.826,74.7495,109.935,18.9163,74.99,92.0507,9.9364,75.0467,75.0752,3.54773,75.2439,55.8029,12.3058,75.3724,37.1223,19.0863,75.4333,18.6332,24.7698,75.6443,0.187848,29.0363,75.5747,-21.4183,34.0937,75.6908,-38.5771,35.8776,75.6924,-55.6205,36.2595,,,,,,
